# LAMMPS data file: Ethylene carbonate + Li+ (200 mol + 1 Li+)
# Generated by build_solvent_data.py

2001 atoms
6 atom types

0.0 35.3439 xlo xhi
0.0 35.3439 ylo yhi
0.0 35.3439 zlo zhi

Masses

  1  12.0110  # C_car
  2  15.9990  # O_est
  3  12.0110  # C_ec
  4  15.9990  # O_car
  5  1.0080  # H_ec
  6  6.9410  # Li

Pair Coeffs  # lj/cut/soft  (eps kcal/mol, sigma Ang, lambda)

  1  0.105000  3.7500  # C_car: Carbonyl C in cyclic carbonate
  2  0.170000  3.0000  # O_est: Ester O in cyclic carbonate
  3  0.066000  3.5000  # C_ec: Ring CH2 alpha to O in EC
  4  0.210000  2.9600  # O_car: Carbonyl O in cyclic carbonate
  5  0.030000  2.5000  # H_ec: H on ring CH2 in EC
  6  0.336700  1.4094  # Li: Li+ ion

Atoms  # full

  254  26  3  0.1950  28.137340  8.127897  3.060958  # C_ec
  255  26  2  -0.3680  28.223097  7.466698  4.693406  # O_est
  256  26  4  -0.5000  29.891487  6.138344  4.656334  # O_car
  257  26  5  0.0000  29.526009  6.803249  2.376537  # H_ec
  258  26  5  0.0000  27.690397  6.910791  1.489202  # H_ec
  259  26  5  0.0000  29.055146  8.074126  3.504625  # H_ec
  260  26  5  0.0000  27.219534  8.181668  2.617290  # H_ec
  261  27  1  0.7200  26.973149  22.906860  34.738935  # C_car
  262  27  2  -0.3680  25.811413  23.146921  33.434265  # O_est
  263  27  3  0.1950  24.590238  24.288612  33.995245  # C_ec
  264  27  3  0.1950  24.997247  24.754154  0.302694  # C_ec
  265  27  2  -0.3680  26.469967  23.900185  0.762320  # O_est
  266  27  4  -0.5000  27.632223  23.817821  34.319684  # O_car
  267  27  5  0.0000  25.480633  24.666746  33.669192  # H_ec
  268  27  5  0.0000  23.699843  23.910477  34.321298  # H_ec
  269  27  5  0.0000  25.887642  25.132288  35.320566  # H_ec
  270  27  5  0.0000  24.106851  24.376020  0.628747  # H_ec
  271  28  1  0.7200  7.745093  32.017642  14.826747  # C_car
  272  28  2  -0.3680  8.492522  31.293748  16.250387  # O_est
  273  28  3  0.1950  9.705146  32.419039  16.860869  # C_ec
  274  28  3  0.1950  9.707160  33.838401  15.814527  # C_ec
  275  28  2  -0.3680  8.495781  33.590324  14.557370  # O_est
  276  28  4  -0.5000  6.915698  32.533008  15.524244  # O_car
  277  28  5  0.0000  8.728662  32.596539  17.099768  # H_ec
  278  28  5  0.0000  10.681630  32.241539  16.621970  # H_ec
  279  28  5  0.0000  8.730676  34.015901  16.053426  # H_ec
  280  28  5  0.0000  10.683644  33.660900  15.575628  # H_ec
  281  29  1  0.7200  34.039464  29.622266  35.028169  # C_car
  282  29  2  -0.3680  0.258304  30.261036  0.193323  # O_est
  283  29  3  0.1950  1.429055  29.915101  34.264812  # C_ec
  284  29  3  0.1950  0.589853  29.062531  32.969324  # C_ec
  285  29  2  -0.3680  34.244373  28.881549  33.441105  # O_est
  286  29  4  -0.5000  33.781107  30.671025  34.505334  # O_car
  287  29  5  0.0000  0.811073  30.717520  34.137055  # H_ec
  288  29  5  0.0000  2.047037  29.112682  34.392569  # H_ec
  289  29  5  0.0000  35.315797  29.864950  32.841567  # H_ec
  290  29  5  0.0000  1.207835  28.260112  33.097080  # H_ec
  291  30  1  0.7200  18.488558  8.085462  13.710620  # C_car
  292  30  2  -0.3680  17.158353  7.569444  12.674423  # O_est
  293  30  3  0.1950  15.836593  7.033007  13.711058  # C_ec
  294  30  3  0.1950  16.349906  7.217489  15.387930  # C_ec
  295  30  2  -0.3680  17.988910  7.867942  15.387660  # O_est
  296  30  4  -0.5000  18.045938  9.200775  13.723410  # O_car
  297  30  5  0.0000  15.949682  8.037129  13.565971  # H_ec
  298  30  5  0.0000  15.723505  6.028885  13.856145  # H_ec
  299  30  5  0.0000  16.462994  8.221611  15.242843  # H_ec
  300  30  5  0.0000  16.236817  6.213367  15.533017  # H_ec
  301  31  1  0.7200  20.252911  24.985204  4.162280  # C_car
  302  31  2  -0.3680  18.997744  24.108646  5.037281  # O_est
  303  31  3  0.1950  18.634347  25.004767  6.511843  # C_ec
  304  31  3  0.1950  19.664921  26.435158  6.548172  # C_ec
  305  31  2  -0.3680  20.665249  26.423068  5.096062  # O_est
  306  31  4  -0.5000  19.410241  25.607210  3.576604  # O_car
  307  31  5  0.0000  18.212659  25.330699  5.641184  # H_ec
  308  31  5  0.0000  19.056034  24.678834  7.382502  # H_ec
  309  31  5  0.0000  19.243233  26.761091  5.677513  # H_ec
  310  31  5  0.0000  20.086609  26.109226  7.418831  # H_ec
  311  32  1  0.7200  6.506816  35.115164  2.683402  # C_car
  312  32  2  -0.3680  6.391273  34.044669  4.079867  # O_est
  313  32  3  0.1950  5.132869  32.853984  3.751068  # C_ec
  314  32  3  0.1950  4.470675  33.188594  2.151393  # C_ec
  315  32  2  -0.3680  5.319820  34.586080  1.491539  # O_est
  316  32  4  -0.5000  7.324361  34.386656  2.192589  # O_car
  317  32  5  0.0000  6.053390  32.699496  3.337698  # H_ec
  318  32  5  0.0000  4.212348  33.008472  4.164437  # H_ec
  319  32  5  0.0000  5.391196  33.034106  1.738023  # H_ec
  320  32  5  0.0000  3.550154  33.343082  2.564763  # H_ec
  321  33  1  0.7200  13.512935  20.274069  19.127660  # C_car
  322  33  2  -0.3680  14.361262  21.812583  19.278457  # O_est
  323  33  3  0.1950  15.839478  21.715798  18.321935  # C_ec
  324  33  3  0.1950  15.904739  20.117468  17.579975  # C_ec
  325  33  2  -0.3680  14.466856  19.226430  18.077941  # O_est
  326  33  4  -0.5000  12.921697  20.693794  18.171486  # O_car
  327  33  5  0.0000  14.966270  21.908694  17.829595  # H_ec
  328  33  5  0.0000  16.712686  21.522903  18.814275  # H_ec
  329  33  5  0.0000  15.031531  20.310363  17.087635  # H_ec
  330  33  5  0.0000  16.777947  19.924573  18.072315  # H_ec
  331  34  1  0.7200  9.036107  14.558624  24.991205  # C_car
  332  34  2  -0.3680  9.135589  15.265373  23.378744  # O_est
